app_id,task_id,duration,status,spark.broadcast.blockSize,spark.default.parallelism,spark.driver.cores,spark.driver.maxResultSize,spark.driver.memory,spark.driver.memoryOverhead,spark.executor.cores,spark.executor.heartbeatInterval,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.files.fetchTimeout,spark.files.maxPartitionBytes,spark.files.openCostInBytes,spark.io.compression.snappy.blockSize,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.memory.fraction,spark.memory.offHeap.size,spark.memory.storageFraction,spark.network.timeout,spark.network.timeoutInterval,spark.reducer.maxSizeInFlight,spark.scheduler.excludeOnFailure.unschedulableTaskSetTimeout,spark.scheduler.maxRegisteredResourcesWaitingTime,spark.scheduler.minRegisteredResourcesRatio,spark.scheduler.revive.interval,spark.shuffle.accurateBlockThreshold,spark.shuffle.file.buffer,spark.shuffle.mapOutput.minSizeForBroadcast,spark.shuffle.registration.maxAttempts,spark.shuffle.registration.timeout,spark.shuffle.service.index.cache.size,spark.shuffle.spill.diskWriteBufferSize,spark.shuffle.unsafe.file.output.buffer,spark.speculation.interval,spark.speculation.quantile,spark.sql.adaptive.rebalancePartitionsSmallPartitionFactor,spark.sql.autoBroadcastJoinThreshold,spark.sql.broadcastTimeout,spark.sql.files.maxPartitionBytes,spark.sql.shuffle.partitions,spark.sql.sources.parallelPartitionDiscovery.parallelism,spark.stage.maxConsecutiveAttempts,spark.storage.localDiskByExecutors.cacheSize,spark.storage.memoryMapThreshold,spark.storage.unrollMemoryThreshold,spark.task.cpus,spark.task.maxFailures,spark.task.reaper.pollingInterval,task_embedding_0,task_embedding_1,task_embedding_2,task_embedding_3,task_embedding_4,task_embedding_5,task_embedding_6,task_embedding_7,task_embedding_8,task_embedding_9,task_embedding_10,task_embedding_11,task_embedding_12,task_embedding_13,task_embedding_14,task_embedding_15,task_embedding_16,task_embedding_17,task_embedding_18,task_embedding_19,task_embedding_20,task_embedding_21,task_embedding_22,task_embedding_23,task_embedding_24,task_embedding_25,task_embedding_26,task_embedding_27,task_embedding_28,task_embedding_29,task_embedding_30,task_embedding_31,task_embedding_32,task_embedding_33,task_embedding_34,task_embedding_35,task_embedding_36,task_embedding_37,task_embedding_38,task_embedding_39,task_embedding_40,task_embedding_41,task_embedding_42,task_embedding_43,task_embedding_44,task_embedding_45,task_embedding_46,task_embedding_47,task_embedding_48,task_embedding_49,task_embedding_50,task_embedding_51,task_embedding_52,task_embedding_53,task_embedding_54,task_embedding_55,task_embedding_56,task_embedding_57,task_embedding_58,task_embedding_59,task_embedding_60,task_embedding_61,task_embedding_62,task_embedding_63,task_embedding_64,task_embedding_65,task_embedding_66,task_embedding_67,task_embedding_68,task_embedding_69,task_embedding_70,task_embedding_71,task_embedding_72,task_embedding_73,task_embedding_74,task_embedding_75,task_embedding_76,task_embedding_77,task_embedding_78,task_embedding_79,task_embedding_80,task_embedding_81,task_embedding_82,task_embedding_83,task_embedding_84,task_embedding_85,task_embedding_86,task_embedding_87,task_embedding_88,task_embedding_89,task_embedding_90,task_embedding_91,task_embedding_92,task_embedding_93,task_embedding_94,task_embedding_95,task_embedding_96,task_embedding_97,task_embedding_98,task_embedding_99,task_embedding_100,task_embedding_101,task_embedding_102,task_embedding_103,task_embedding_104,task_embedding_105,task_embedding_106,task_embedding_107,task_embedding_108,task_embedding_109,task_embedding_110,task_embedding_111,task_embedding_112,task_embedding_113,task_embedding_114,task_embedding_115,task_embedding_116,task_embedding_117,task_embedding_118,task_embedding_119,task_embedding_120,task_embedding_121,task_embedding_122,task_embedding_123,task_embedding_124,task_embedding_125,task_embedding_126,task_embedding_127
not-important,all,1557.6398420333862,1,7,495,1,3484,75,8266,14,91,9,93,16133,119,330115300,9186861,92,45,949,5,0.3,5,0.9,14839,217,191,220,18,0.55,2,48673750,42,1959,1,4111,270,50250071,201,255,0.25,0.1,515,8574,101434143,357,69,5,698,4,4743675,6,1,49,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843
not-important,all,5365.472849369049,1,12,2858,12,4500,27,3519,2,88,15,128,797,291,438196654,3052459,18,56,312,5,0.45000000000000007,3,0.6,4288,196,110,328,97,0.6,6,186784894,14,1862,1,1585,285,101289895,243,374,0.15000000000000002,0.7000000000000001,1326,3924,264908766,199,456,3,2021,4,4865892,2,2,59,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843
not-important,all,759.3717205524445,1,25,2825,15,4497,112,2162,7,9,8,70,5837,249,193786418,3699806,53,43,822,0,0.9,8,0.25,285,495,213,465,95,0.5,4,37376333,259,1908,2,1572,94,34805539,219,674,0.9,0.5,367,21484,401378822,1728,388,5,1616,5,1235153,1,1,40,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843
not-important,all,inf,0,11,1575,15,3069,55,15568,8,12,7,30,19068,243,335930029,9272710,78,56,914,5,0.75,9,0.35,3408,160,129,509,105,0.5,6,131917037,67,447,2,9487,97,54903724,211,427,1.0,1.0,763,15068,165077709,926,28,7,1558,1,3093850,8,3,13,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843
not-important,all,inf,0,16,2959,4,4801,94,5159,24,40,16,115,11151,28,439666054,4075836,18,13,606,7,0.1,5,0.25,19398,129,208,293,113,0.55,4,36625273,278,2645,2,6940,246,58683430,159,317,0.15000000000000002,0.9500000000000001,2703,19103,184680026,1113,366,9,2673,8,5761109,1,2,55,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843
not-important,all,4563.729168176651,1,20,126,2,4766,10,3615,18,71,16,41,14696,72,177676854,8093353,63,255,674,6,0.15000000000000002,4,0.30000000000000004,7410,585,118,546,80,0.9,6,181921919,148,666,4,3527,8,68054425,54,947,1.0,0.9500000000000001,1117,759,487457917,1342,484,10,2574,3,3875206,7,4,14,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843
not-important,all,1560.729965686798,1,18,2815,12,4383,20,12743,32,18,13,158,15271,210,371423656,4441160,29,243,830,9,0.85,5,0.5,23973,401,211,498,108,0.65,4,30514190,174,204,3,5884,86,62382400,10,133,0.85,0.4,390,15811,406110173,726,315,1,249,6,5016855,6,8,59,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843
not-important,all,inf,0,17,1036,13,3157,58,1960,1,97,21,126,8602,52,90863463,3410164,53,215,677,3,0.9,8,0.55,18398,269,75,278,94,0.5,2,15471518,13,2581,4,5268,30,52082740,143,256,0.5,0.45000000000000007,1852,19162,33763061,1186,317,6,2584,7,2244520,1,7,6,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843
not-important,all,inf,0,19,2827,10,3638,81,9593,18,95,10,174,18578,59,46123751,1999636,2,29,700,0,0.35,9,0.1,24457,190,36,449,79,0.95,8,252959312,85,614,4,8262,298,43882014,112,799,0.4,0.9500000000000001,2577,13041,396284997,2288,60,10,1565,9,3397750,8,4,5,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843,0.08838834764831843
