resource,query_time,elapsed_time,overhead,qt_q10,qt_q11,qt_q12,qt_q13,qt_q14a,qt_q14b,qt_q15,qt_q16,qt_q17,qt_q18,qt_q19,qt_q1,qt_q20,qt_q21,qt_q22,qt_q23a,qt_q23b,qt_q24a,qt_q24b,qt_q25,qt_q26,qt_q27,qt_q28,qt_q29,qt_q2,qt_q30,qt_q31,qt_q32,qt_q33,qt_q34,qt_q35,qt_q36,qt_q37,qt_q38,qt_q39a,qt_q39b,qt_q3,qt_q40,qt_q41,qt_q42,qt_q43,qt_q44,qt_q45,qt_q46,qt_q47,qt_q48,qt_q49,qt_q4,qt_q50,qt_q51,qt_q52,qt_q53,qt_q54,qt_q55,qt_q56,qt_q57,qt_q58,qt_q59,qt_q5,qt_q60,qt_q61,qt_q62,qt_q63,qt_q64,qt_q65,qt_q66,qt_q67,qt_q68,qt_q69,qt_q6,qt_q70,qt_q71,qt_q72,qt_q73,qt_q74,qt_q75,qt_q76,qt_q77,qt_q78,qt_q79,qt_q7,qt_q80,qt_q81,qt_q82,qt_q83,qt_q84,qt_q85,qt_q86,qt_q87,qt_q88,qt_q89,qt_q8,qt_q90,qt_q91,qt_q92,qt_q93,qt_q94,qt_q95,qt_q96,qt_q97,qt_q98,qt_q99,qt_q9,et_q10,et_q11,et_q12,et_q13,et_q14a,et_q14b,et_q15,et_q16,et_q17,et_q18,et_q19,et_q1,et_q20,et_q21,et_q22,et_q23a,et_q23b,et_q24a,et_q24b,et_q25,et_q26,et_q27,et_q28,et_q29,et_q2,et_q30,et_q31,et_q32,et_q33,et_q34,et_q35,et_q36,et_q37,et_q38,et_q39a,et_q39b,et_q3,et_q40,et_q41,et_q42,et_q43,et_q44,et_q45,et_q46,et_q47,et_q48,et_q49,et_q4,et_q50,et_q51,et_q52,et_q53,et_q54,et_q55,et_q56,et_q57,et_q58,et_q59,et_q5,et_q60,et_q61,et_q62,et_q63,et_q64,et_q65,et_q66,et_q67,et_q68,et_q69,et_q6,et_q70,et_q71,et_q72,et_q73,et_q74,et_q75,et_q76,et_q77,et_q78,et_q79,et_q7,et_q80,et_q81,et_q82,et_q83,et_q84,et_q85,et_q86,et_q87,et_q88,et_q89,et_q8,et_q90,et_q91,et_q92,et_q93,et_q94,et_q95,et_q96,et_q97,et_q98,et_q99,et_q9,spark.broadcast.blockSize_param,spark.broadcast.checksum_param,spark.broadcast.compress_param,spark.default.parallelism_param,spark.driver.cores_param,spark.driver.memory_param,spark.driver.memoryOverhead_param,spark.dynamicAllocation.enabled_param,spark.dynamicAllocation.executorIdleTimeout_param,spark.dynamicAllocation.minExecutors_param,spark.dynamicAllocation.schedulerBacklogTimeout_param,spark.dynamicAllocation.shuffleTracking.enabled_param,spark.executor.cores_param,spark.executor.heartbeatInterval_param,spark.executor.instances_param,spark.executor.memory_param,spark.executor.memoryOverhead_param,spark.files.fetchTimeout_param,spark.files.maxPartitionBytes_param,spark.files.openCostInBytes_param,spark.io.compression.codec_param,spark.io.compression.lz4.blockSize_param,spark.io.compression.snappy.blockSize_param,spark.io.compression.zstd.bufferSize_param,spark.io.compression.zstd.level_param,spark.kryo.referenceTracking_param,spark.kryo.registrationRequired_param,spark.kryo.unsafe_param,spark.kryoserializer.buffer_param,spark.kryoserializer.buffer.max_param,spark.locality.wait_param,spark.memory.fraction_param,spark.memory.offHeap.enabled_param,spark.memory.offHeap.size_param,spark.memory.storageFraction_param,spark.network.timeout_param,spark.network.timeoutInterval_param,spark.rdd.compress_param,spark.reducer.maxSizeInFlight_param,spark.scheduler.excludeOnFailure.unschedulableTaskSetTimeout_param,spark.scheduler.maxRegisteredResourcesWaitingTime_param,spark.scheduler.revive.interval_param,spark.serializer_param,spark.shuffle.accurateBlockThreshold_param,spark.shuffle.checksum.algorithm_param,spark.shuffle.compress_param,spark.shuffle.detectCorrupt_param,spark.shuffle.detectCorrupt.useExtraMemory_param,spark.shuffle.file.buffer_param,spark.shuffle.mapOutput.minSizeForBroadcast_param,spark.shuffle.reduceLocality.enabled_param,spark.shuffle.registration.maxAttempts_param,spark.shuffle.registration.timeout_param,spark.shuffle.service.index.cache.size_param,spark.shuffle.service.removeShuffle_param,spark.shuffle.spill.compress_param,spark.shuffle.spill.diskWriteBufferSize_param,spark.shuffle.unsafe.file.output.buffer_param,spark.shuffle.useOldFetchProtocol_param,spark.speculation_param,spark.speculation.efficiency.enabled_param,spark.speculation.interval_param,spark.speculation.quantile_param,spark.sql.adaptive.coalescePartitions.enabled_param,spark.sql.adaptive.coalescePartitions.parallelismFirst_param,spark.sql.adaptive.enabled_param,spark.sql.adaptive.forceOptimizeSkewedJoin_param,spark.sql.adaptive.rebalancePartitionsSmallPartitionFactor_param,spark.sql.autoBroadcastJoinThreshold_param,spark.sql.broadcastTimeout_param,spark.sql.files.maxPartitionBytes_param,spark.sql.shuffle.partitions_param,spark.sql.sources.parallelPartitionDiscovery.parallelism_param,spark.stage.ignoreDecommissionFetchFailure_param,spark.stage.maxConsecutiveAttempts_param,spark.storage.localDiskByExecutors.cacheSize_param,spark.storage.memoryMapThreshold_param,spark.storage.unrollMemoryThreshold_param,spark.task.cpus_param,spark.task.maxFailures_param,spark.task.reaper.pollingInterval_param
1.0,19554.13,22264.069759368896,2709.9397593688955,35.407,291.084,21.371,59.812,340.322,289.869,99.215,197.23,48.623,90.917,94.104,88.213,20.926,15.858,37.985,433.533,432.938,2269.398,2293.197,43.564,30.775,36.856,273.1,103.61,89.214,92.754,69.732,21.588,33.01,24.424,71.059,33.466,68.174,148.693,32.843,29.682,22.667,44.832,14.992,17.372,27.221,77.719,102.697,71.541,57.311,45.687,58.517,806.809,551.467,70.133,17.525,25.55,124.128,17.846,36.504,50.084,28.287,76.83,105.059,38.202,87.439,28.188,23.371,361.046,113.969,41.204,2906.219,64.158,34.658,56.404,47.937,30.644,149.458,18.883,128.922,174.236,90.345,29.454,904.974,112.039,37.855,87.642,91.982,127.184,24.042,26.046,46.96,25.114,140.572,116.094,25.783,59.264,27.147,124.225,20.81,1261.554,232.562,429.519,45.76,96.204,24.572,44.701,183.464,66.24663519859314,318.0017898082733,48.359415769577026,86.16729879379272,366.5702781677246,315.83267188072205,125.52901077270508,223.08203649520874,75.09944987297058,116.61244678497314,120.47661328315735,114.7511374950409,46.783432483673096,42.16775035858154,64.22949767112732,460.1015417575836,459.0409080982208,2296.413501739502,2320.6896255016327,69.72508239746094,56.69578742980957,63.16134810447693,298.8461329936981,130.23072266578674,114.90163612365723,119.52283692359924,95.61292791366577,48.04403758049011,58.79499268531799,50.22742199897766,97.39794588088989,59.26979088783264,93.8888885974884,175.9439823627472,59.715391635894775,56.197675943374634,49.062618017196655,71.68957161903381,41.69970417022705,43.0463125705719,52.88410663604736,103.38886570930481,128.56558847427368,97.47143912315369,83.70819544792175,71.2375750541687,84.42667627334595,833.5792918205261,579.4839346408844,96.98443651199341,42.26717448234558,51.889636278152466,150.38462495803833,43.809847354888916,61.961883783340454,76.47590208053589,54.239471673965454,103.80620574951172,130.92394137382507,64.66002893447876,113.81653714179993,53.94219398498535,49.351757764816284,387.24220156669617,139.6932098865509,67.42581605911255,2933.517037153244,90.14592695236206,60.44516944885254,83.10360264778137,74.25379753112793,58.401594400405884,175.2127788066864,45.30707120895386,154.75956749916077,200.74587416648865,117.23792457580566,55.95499634742737,930.9565227031708,138.04776310920715,64.38659906387329,113.33889389038086,118.24411010742188,153.26351380348206,49.952202796936035,52.372411489486694,73.3141462802887,50.8295636177063,166.53874039649963,141.70867085456848,51.58112072944641,85.76393389701843,52.925363540649414,150.55910468101501,47.13294816017151,1287.6752548217773,259.43443846702576,455.4462959766388,73.04702830314636,122.72552609443665,51.2142493724823,70.86028575897217,210.21533751487732,16,false,true,215,6,73,4942,false,375,18,1,true,17,51,7,48,2306,63,168025813,5543123,zstd,55,19,92,4,false,false,false,188,212,2,0.4960383181942787,false,4,0.6409516096329914,1197,62,false,94,489,58,1,org.apache.spark.serializer.JavaSerializer,165189917,CRC32,false,true,false,97,538,false,5,7124,22,true,false,27210805,86,false,true,true,591,0.6999080337357851,true,false,true,true,0.6662018656108507,332,1373,124783075,829,50,true,5,1843,4,5621671,1,7,17
1.0,15586.514999999996,18292.39854478836,2705.883544788365,71.341,207.396,24.625,60.402,480.511,458.881,104.598,203.394,61.918,108.586,98.324,87.205,25.024,19.778,44.801,469.545,511.957,1000.57,773.465,60.419,35.957,40.849,311.305,125.728,87.703,119.708,80.585,26.425,35.544,28.597,129.6,35.086,77.795,185.954,40.225,39.824,24.27,74.802,16.536,20.826,30.079,84.861,105.463,76.479,64.338,46.875,65.413,538.921,387.007,145.173,21.391,28.445,128.04,20.35,39.52,55.274,32.158,78.618,117.612,40.64,87.219,31.692,24.585,429.997,157.2,42.647,1994.471,70.048,72.302,67.144,52.398,34.533,259.966,24.67,173.196,204.39,92.388,30.954,424.102,120.067,40.933,124.821,114.633,118.467,28.403,33.021,51.496,27.941,183.879,114.186,29.223,63.272,28.384,128.141,23.612,654.067,163.304,330.605,44.065,122.085,27.869,48.648,174.775,99.0324079990387,233.69554829597473,51.15043234825134,86.91869044303894,506.47396874427795,486.3388924598694,130.26822233200073,229.6771605014801,87.58679676055908,135.62444853782654,123.92267775535583,113.48831462860107,51.70790147781372,45.43406939506531,71.12923789024353,496.1009488105774,537.7966024875641,1027.9538264274597,800.3941423892975,87.11825227737427,62.151575565338135,66.48274040222168,337.3892812728882,152.59487128257751,114.02832698822021,146.51880478858948,107.03161549568176,53.19434642791748,61.58147573471069,54.3434054851532,155.60984253883362,62.19095206260681,104.15162324905396,213.2413468360901,65.93152952194214,66.3336546421051,49.87580680847168,101.04822301864624,43.05342221260071,47.1691677570343,56.14273476600647,110.5716438293457,131.96565413475037,102.19577383995056,90.58728218078613,73.26509404182434,92.18342781066895,564.6114888191223,413.9215633869171,171.52276396751404,47.644888401031494,54.84325289726257,153.79437470436096,46.66169595718384,65.71711206436157,81.48863244056702,57.86508274078369,105.20417785644531,144.08002471923828,66.3195641040802,113.92754817008972,57.464386224746704,51.02995586395264,456.2522921562195,183.43270683288574,69.39755010604858,2021.3612132072449,95.69715094566345,98.37361192703247,93.62989830970764,78.70494985580444,61.54849886894226,286.61846351623535,50.34764909744263,199.01790595054626,231.80498456954956,118.8632972240448,57.804343700408936,450.1670205593109,146.09744834899902,66.87105512619019,151.16200518608093,141.16540503501892,144.71136379241943,52.982855796813965,58.737762451171875,77.3582170009613,53.90409183502197,209.81316113471985,140.05886816978455,55.50090479850769,89.67211699485779,53.972187995910645,154.60371732711792,49.599278926849365,679.7542128562927,190.1655547618866,356.75977516174316,70.04181432723999,147.78958988189697,54.70650672912598,74.52967643737793,200.67676091194153,16,true,true,258,6,73,4942,false,375,18,1,true,17,55,7,53,2306,63,140702787,5543123,zstd,55,28,71,4,false,false,false,188,212,2,0.4960383181942787,false,4,0.5625543429225658,1197,155,false,94,552,47,8,org.apache.spark.serializer.KryoSerializer,165189917,CRC32,true,true,true,97,538,false,5,7124,22,true,false,27210805,86,false,true,true,591,0.6999080337357851,true,false,true,true,0.6662018656108507,332,1373,124783075,829,69,true,5,1720,4,5621671,1,7,17
1.0,15213.189000000002,17908.9877576828,2695.798757682798,73.258,210.284,22.697,58.859,459.192,440.67,104.066,198.381,62.344,101.586,101.462,85.646,22.584,17.595,40.999,458.316,493.462,900.051,1026.125,54.425,32.816,38.991,312.426,122.176,90.313,116.1,76.267,24.366,33.875,25.522,126.264,33.434,76.07,178.452,38.9,38.484,21.982,70.492,15.238,16.981,28.501,85.326,98.405,72.688,61.339,47.069,65.713,537.793,398.832,145.947,18.831,25.678,126.834,18.254,36.582,51.644,33.028,77.586,106.181,43.434,84.473,30.744,23.401,389.358,145.824,40.556,1916.878,65.89,68.034,65.007,46.554,35.389,224.157,21.825,169.088,199.957,94.41,29.041,425.435,118.294,40.02,118.463,110.956,115.446,25.997,31.709,49.887,25.281,179.93,112.772,27.636,60.711,26.636,120.129,22.609,561.728,159.958,316.314,42.925,119.463,26.033,46.293,177.162,100.54391407966614,236.9427947998047,49.2775354385376,84.48609662055969,484.9859414100647,466.97919821739197,130.42316675186157,224.14571142196655,88.20463061332703,127.47637033462524,128.0568187236786,111.27178263664246,48.47615337371826,43.16144561767578,67.01974105834961,485.49411392211914,520.446519613266,926.7698583602905,1053.3494668006897,80.10201573371887,58.57769703865051,65.18258309364319,339.2228150367737,148.37544536590576,116.00085139274597,142.5420081615448,102.9466118812561,50.00059747695923,59.54965949058533,51.37275290489197,152.94381976127625,59.790770292282104,101.91614079475403,205.86378979682922,64.73202109336853,64.12529683113098,48.29107427597046,96.31351637840271,42.35503935813904,42.41733479499817,55.135836362838745,110.98152017593384,124.2436273097992,98.3717634677887,87.10241532325745,73.88672256469727,91.91702437400818,563.6914036273956,425.6965501308441,172.27183723449707,45.25924730300903,51.432106494903564,152.6717073917389,43.993595361709595,62.10569190979004,77.49429368972778,59.694671392440796,103.71958875656128,133.8670802116394,69.06729364395142,110.16771531105042,56.972511768341064,49.49948072433472,416.07877135276794,172.87010288238525,66.89308214187622,1943.6110563278198,92.39187908172607,94.24060082435608,90.82578730583191,72.97543120384216,64.77688455581665,249.66868782043457,48.59522104263306,194.84416246414185,225.5202751159668,120.06270742416382,54.66686654090881,451.5345995426178,144.68018651008606,65.70359945297241,144.26039743423462,136.63708925247192,140.89546036720276,52.68413734436035,57.41031455993652,75.73485684394836,50.958338260650635,206.5200068950653,138.457759141922,53.19788718223572,86.39880681037903,52.24485683441162,146.3900330066681,48.92148280143738,587.6568827629089,186.95639204978943,342.3442277908325,68.93269205093384,145.26071071624756,52.590909481048584,72.03441834449768,203.18341088294983,16,false,true,215,6,73,4942,false,375,18,1,true,17,71,7,48,2306,63,140702787,5543123,zstd,55,19,92,4,false,false,false,188,212,2,0.4960383181942787,false,4,0.6409516096329914,1197,62,false,94,450,49,1,org.apache.spark.serializer.JavaSerializer,165189917,CRC32,true,true,false,97,538,false,5,7124,22,true,false,27210805,86,false,true,true,591,0.6999080337357851,true,false,true,false,0.6662018656108507,332,1373,124783075,829,50,true,5,1843,4,5621671,1,7,17
1.0,15051.032000000001,17744.467913389206,2693.435913389205,69.904,200.125,23.962,60.758,439.923,462.739,89.642,167.421,58.445,92.829,89.869,76.318,25.44,18.459,41.868,476.272,506.54,901.821,713.377,53.08,36.755,40.926,296.652,113.66,95.15,112.504,70.684,25.299,34.481,27.762,116.529,34.23,74.206,169.074,41.176,39.608,23.552,71.904,12.835,19.535,29.249,77.882,87.413,76.031,72.603,48.252,63.583,524.459,346.682,144.257,20.085,27.052,115.12,20.569,35.206,53.461,32.828,76.007,121.802,39.296,74.259,30.151,24.567,376.463,150.518,42.042,2347.569,65.252,65.489,58.296,53.379,35.006,218.0,22.174,170.311,195.474,86.187,31.781,398.618,114.277,39.183,110.223,105.126,117.754,27.426,30.091,48.949,27.506,162.939,109.443,29.587,56.392,28.199,105.035,23.668,543.727,149.882,314.19,39.639,122.964,27.379,45.938,188.828,98.54341006278992,226.18554019927979,50.77754855155945,86.53336548805237,467.84381198883057,488.5333151817322,115.6136429309845,193.19436883926392,84.43017935752869,119.5227735042572,116.0532329082489,102.31455254554749,51.05264854431152,44.67497754096985,67.70246434211731,502.8415503501892,533.488448381424,928.6741998195648,739.4223780632019,79.98424100875854,62.304420948028564,66.65314245223999,322.33395171165466,139.89934086799622,121.28543138504028,138.3716208934784,96.5101170539856,51.17655038833618,60.63126993179321,54.17049193382263,142.19546937942505,60.509312868118286,100.54232573509216,194.7022066116333,67.5013816356659,66.1918363571167,49.13396644592285,97.65992879867554,38.80879473686218,45.17406344413757,54.30926203727722,103.51288080215454,113.0292420387268,102.46378421783447,98.10461211204529,74.98893594741821,89.31761026382446,550.0951678752899,372.58839535713196,170.13497281074524,46.416593074798584,53.11729669570923,140.78052258491516,46.20629954338074,61.764737129211426,80.06187891960144,58.467026710510254,101.69662261009216,148.29028820991516,64.98911714553833,99.90500903129578,55.92859745025635,50.72632455825806,402.5923910140991,176.94905138015747,68.74138450622559,2374.6198346614838,92.2114040851593,91.6480643749237,84.76563310623169,79.45192885398865,62.559529304504395,243.91294169425964,48.44234228134155,196.65536451339722,221.82584810256958,112.29507231712341,57.43505787849426,425.4283618927002,140.86646580696106,66.67033290863037,137.03638744354248,131.8290662765503,143.28118300437927,54.07727837562561,55.73541593551636,74.45307326316833,53.44341564178467,188.85799622535706,135.3078908920288,55.25519323348999,82.39454913139343,54.47678089141846,131.11161255836487,49.23034143447876,569.4343557357788,176.46398735046387,339.9686427116394,65.26234149932861,149.22914266586304,53.278481245040894,72.03749871253967,215.19482016563416,21,true,true,317,2,109,3323,true,154,14,1,true,18,76,18,54,5835,239,53469095,5365421,zstd,83,96,61,1,false,true,false,215,60,1,0.748545485238355,false,4,0.4028491417075304,1261,139,true,91,477,27,5,org.apache.spark.serializer.KryoSerializer,210382778,CRC32,true,false,false,79,453,true,2,3114,260,false,true,59840540,50,false,true,true,910,0.3917037638397972,true,false,true,false,0.6896795426230455,361,1255,388298458,873,78,false,3,2302,8,2014631,1,2,6
1.0,19979.081000000002,22669.60348367691,2690.5224836769085,43.497,388.358,22.497,79.183,455.949,399.277,133.25,325.949,77.656,118.124,131.057,101.869,23.825,16.553,40.547,660.82,710.424,1046.217,975.092,123.127,32.96,38.993,342.924,180.102,102.796,136.738,92.349,21.319,41.229,25.475,93.161,36.79,92.737,232.849,45.42,37.431,20.778,64.127,16.016,16.061,28.528,88.931,137.772,179.176,82.393,58.095,74.918,881.494,625.674,125.415,18.548,27.748,164.081,17.824,48.953,66.219,26.803,74.729,170.577,52.385,119.876,30.772,24.919,586.33,246.763,44.753,2805.194,177.158,45.151,63.539,55.399,35.965,244.779,19.458,253.066,300.629,96.462,33.999,699.355,153.655,39.985,149.712,133.711,170.782,24.392,34.516,50.079,27.739,235.852,130.375,30.754,76.451,28.315,162.276,19.586,931.273,237.945,446.117,41.948,181.236,27.091,49.975,217.96,71.39939308166504,416.64760851860046,48.75585865974426,104.23305320739746,482.1647198200226,425.6197044849396,159.3016607761383,351.6187570095062,103.85788893699646,144.99362349510193,157.52180123329163,128.30341815948486,49.523194789886475,42.768349409103394,66.61080527305603,686.8035995960236,736.8457832336426,1073.7492933273315,1002.0215530395508,148.9030885696411,58.519081830978394,65.37317276000977,369.41302251815796,206.41214966773987,128.50750494003296,162.66239070892334,118.03060150146484,47.14385175704956,66.96471071243286,51.45204043388367,119.51319766044617,63.44394540786743,118.4935576915741,258.5561635494232,71.16943955421448,63.17621326446533,46.32051706314087,90.36675310134888,41.70358204841614,41.36652898788452,55.40611124038696,114.61457133293152,164.0940821170807,206.3350703716278,108.19311285018921,84.57806253433228,101.24266123771667,907.5961966514587,652.6629891395569,151.0393147468567,44.255659103393555,54.26730561256409,190.41781210899353,43.50994825363159,74.95383834838867,92.00319743156433,52.51904845237732,100.83648538589478,196.32343220710754,79.18530535697937,145.85416674613953,57.026713132858276,49.89151740074158,613.0369210243225,273.84377431869507,70.46513438224792,2831.635876893997,203.5457718372345,71.69312191009521,89.54333090782166,81.16660022735596,63.06300330162048,271.0487267971039,45.12540936470032,279.5405111312866,325.9392294883728,122.50110840797424,60.196879386901855,725.0854997634888,180.434574842453,66.22419714927673,175.72008275985718,160.3089816570282,196.591228723526,50.10687327384949,60.52753663063049,75.7125895023346,54.44251847267151,261.8967127799988,156.05026006698608,56.89894890785217,102.76154065132141,53.42446041107178,188.236319065094,45.16287565231323,957.1580202579498,263.8470678329468,471.9918270111084,67.62058758735657,207.27942204475403,53.15940499305725,75.69279742240906,243.88557529449463,11,true,true,132,4,72,5267,false,93,13,8,true,18,26,16,67,14753,201,461022792,8428631,zstd,66,15,13,5,false,true,true,165,141,0,0.43800429972891963,false,27,0.6713414860254824,432,144,true,78,312,109,5,org.apache.spark.serializer.JavaSerializer,123631714,ADLER32,true,true,true,28,662,true,1,8834,191,false,false,34853230,95,false,false,true,798,0.7416503385213488,false,true,true,true,0.7866733482731373,404,1441,512115856,815,29,true,7,668,2,7080354,1,5,36
1.0,16992.506999999998,19680.569864034653,2688.062864034655,38.821,235.418,23.475,78.693,381.477,351.249,125.08,208.515,55.906,102.409,122.285,110.765,24.424,17.596,41.491,622.414,654.608,1189.836,741.485,50.214,34.304,39.11,361.885,132.766,111.139,104.264,89.416,22.206,37.434,27.206,83.645,37.066,71.273,128.611,37.678,34.992,23.13,52.043,16.076,17.655,28.817,93.086,141.284,87.258,84.737,54.977,70.696,670.952,360.084,90.509,18.787,27.502,154.228,19.178,41.913,58.869,26.166,81.08,136.663,43.774,101.708,32.024,24.484,389.657,178.174,44.497,2683.68,71.195,40.948,55.91,59.355,33.818,213.946,21.421,174.491,240.71,101.874,32.205,531.357,36.437,41.039,118.166,110.317,114.811,24.506,30.458,51.212,29.607,116.186,141.796,29.242,69.924,30.371,130.176,20.408,852.028,185.336,402.107,45.82,136.231,27.299,51.842,237.114,65.66779160499573,261.7192192077637,50.133450746536255,104.32108879089355,409.3854355812073,377.60008335113525,152.16029572486877,234.62199783325195,82.67064690589905,128.11524605751038,148.64410972595215,137.85815739631653,50.70826244354248,44.29564046859741,67.95706462860107,648.1598150730133,680.4327688217163,1216.0060472488403,767.6085073947906,76.06695199012756,59.94765758514404,64.6813018321991,387.5598337650299,157.75872707366943,136.65656232833862,129.8762927055359,116.04509091377258,48.78972101211548,62.91028332710266,53.179877281188965,109.58894968032837,63.646132469177246,97.93299341201782,154.19176149368286,64.13395047187805,60.84173846244812,49.23905873298645,77.73416042327881,42.7196261882782,43.235270738601685,54.83609676361084,118.61617708206177,167.33332681655884,113.43554830551147,110.55561089515686,79.56806635856628,96.52372670173645,696.6871736049652,385.8704867362976,117.18171834945679,44.5789258480072,53.61132216453552,181.2463538646698,44.733410120010376,67.40038108825684,85.25283217430115,52.36288833618164,107.72332382202148,162.77261447906494,69.56398606300354,127.31273007392883,57.674073696136475,51.18455171585083,416.2054555416107,204.58288145065308,70.27097630500793,2709.2732996940613,96.90312433242798,66.38124299049377,81.71911597251892,85.29965138435364,61.047505140304565,240.21958994865417,47.5032012462616,200.91460728645325,266.9931871891022,127.97422647476196,58.493053913116455,557.371289730072,64.12915277481079,66.76666903495789,144.44070553779602,136.73687767982483,141.35063481330872,50.2037353515625,56.31993508338928,77.93943738937378,56.029967069625854,141.70563435554504,168.47365283966064,55.0111768245697,96.0984251499176,56.73237681388855,155.9181592464447,46.108582735061646,877.924929857254,211.01497411727905,428.0450212955475,72.32241249084473,161.2581763267517,53.43197679519653,77.55393815040588,263.0740077495575,16,true,true,291,8,60,18398,true,328,14,10,true,16,71,6,93,4136,173,516713848,1103104,lzf,42,54,49,4,false,true,false,57,122,3,0.17053359817075922,false,11,0.6877927624420038,395,498,false,39,184,18,10,org.apache.spark.serializer.KryoSerializer,286813956,CRC32,true,true,true,23,767,false,2,3191,294,false,true,21686613,90,true,true,true,756,0.8591632633521065,false,false,true,true,0.5242845598462069,308,420,476389177,977,70,true,4,2267,4,6187549,1,7,17
1.0,16453.441999999995,19147.897701501846,2694.455701501851,45.072,254.338,24.985,69.813,379.044,341.423,101.423,381.559,63.732,89.072,87.912,95.379,27.028,16.003,41.021,548.802,684.289,820.229,797.29,57.032,31.958,37.679,339.591,126.385,98.859,75.103,99.748,22.57,37.515,36.168,89.673,37.68,69.148,174.8,44.697,35.116,22.173,52.335,16.38,16.629,29.205,91.461,102.357,170.73,89.135,48.764,67.22,610.575,307.397,99.992,20.755,30.902,118.668,17.776,52.79,72.874,26.702,83.864,117.263,51.094,84.663,31.874,24.705,477.794,171.34,42.591,2698.783,152.046,45.289,55.59,54.637,37.287,172.952,26.103,182.96,248.725,95.606,35.197,467.363,132.862,39.663,124.932,75.122,112.512,23.348,37.887,53.483,29.272,165.163,136.621,30.551,61.918,30.582,106.728,21.381,548.661,175.22,389.237,39.724,127.354,30.809,47.792,207.938,72.07417893409729,280.87012934684753,50.57651972770691,95.73400497436523,406.9892358779907,366.15965819358826,127.7225067615509,407.08123564720154,89.99235510826111,114.80960726737976,113.74761414527893,121.1863796710968,52.49756622314453,42.57622456550598,66.61293005943298,574.5145170688629,710.2288029193878,846.3446733951569,823.9171109199524,82.67025995254517,58.542367696762085,63.62819814682007,366.1978392601013,152.05448055267334,124.87891292572021,101.42586350440979,126.82459831237793,48.50173568725586,63.080127000808716,62.73657298088074,115.3806700706482,64.19210767745972,96.94249272346497,201.41744542121887,71.87015557289124,60.69104814529419,48.06480121612549,78.96270823478699,43.340041160583496,42.147677183151245,55.21930456161499,117.70784854888916,128.48579096794128,195.84621143341064,114.87994766235352,74.32583236694336,93.4939637184143,636.2777631282806,333.54202127456665,125.69809460639954,46.727726221084595,57.407594203948975,144.37555694580078,43.84613537788391,78.04704689979553,99.28355073928833,52.50991868972778,109.95400905609131,143.2605357170105,77.53325152397156,111.10461735725403,57.732452392578125,50.817970514297485,504.2582199573517,197.15683817863464,67.11708331108093,2725.2001802921295,178.77187943458557,71.78637719154358,82.66306018829346,81.24409437179565,65.1063072681427,199.4330153465271,52.26103234291077,208.5845422744751,275.3126678466797,121.26881694793701,61.859423875808716,493.25186228752136,159.8821575641632,65.29193353652954,150.5963625907898,101.54714775085449,138.47999835014343,49.76126503944397,63.57855725288391,79.7847216129303,56.83512282371521,190.89466643333435,162.53042030334473,56.29084658622742,87.50355935096741,58.207926750183105,132.98200941085815,46.919666051864624,575.0485441684723,201.28440880775452,415.6357135772705,66.24760365486145,153.52184677124023,57.38116097450256,73.4205412864685,233.73362159729004,14,true,true,133,7,107,5196,true,544,10,4,true,13,65,11,68,5313,239,161379009,1743679,zstd,49,73,81,1,true,false,true,57,278,3,0.17626989155356904,false,28,0.2617780595937312,985,319,true,81,197,110,10,org.apache.spark.serializer.JavaSerializer,308779004,ADLER32,true,false,true,86,653,true,1,7623,47,true,true,101738825,98,false,false,true,727,0.6160803883462554,true,true,false,false,0.9647449726369339,418,2166,282378330,1020,84,true,5,422,8,4390431,1,10,25
