sample_id,status,wall_time,spark_time,overhead,spark.default.parallelism,spark.driver.cores,spark.driver.memory,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.locality.wait,spark.network.timeout,spark.sql.autoBroadcastJoinThreshold,spark.sql.broadcastTimeout,spark.sql.shuffle.partitions,spark.sql.sources.parallelPartitionDiscovery.parallelism,spark.task.cpus,qt_q10,qt_q11,qt_q12,qt_q13,qt_q14a,qt_q14b,qt_q15,qt_q16,qt_q17,qt_q18,qt_q19,qt_q1,qt_q20,qt_q21,qt_q22,qt_q23a,qt_q23b,qt_q24a,qt_q24b,qt_q25,qt_q26,qt_q27,qt_q28,qt_q29,qt_q2,qt_q30,qt_q31,qt_q32,qt_q33,qt_q34,qt_q35,qt_q36,qt_q37,qt_q38,qt_q39a,qt_q39b,qt_q3,qt_q40,qt_q41,qt_q42,qt_q43,qt_q44,qt_q45,qt_q46,qt_q47,qt_q48,qt_q49,qt_q4,qt_q50,qt_q51,qt_q52,qt_q53,qt_q54,qt_q55,qt_q56,qt_q57,qt_q58,qt_q59,qt_q5,qt_q60,qt_q61,qt_q62,qt_q63,qt_q64,qt_q65,qt_q66,qt_q67,qt_q68,qt_q69,qt_q6,qt_q70,qt_q71,qt_q72,qt_q73,qt_q74,qt_q75,qt_q76,qt_q77,qt_q78,qt_q79,qt_q7,qt_q80,qt_q81,qt_q82,qt_q83,qt_q84,qt_q85,qt_q86,qt_q87,qt_q88,qt_q89,qt_q8,qt_q90,qt_q91,qt_q92,qt_q93,qt_q94,qt_q95,qt_q96,qt_q97,qt_q98,qt_q99,qt_q9,et_q10,et_q11,et_q12,et_q13,et_q14a,et_q14b,et_q15,et_q16,et_q17,et_q18,et_q19,et_q1,et_q20,et_q21,et_q22,et_q23a,et_q23b,et_q24a,et_q24b,et_q25,et_q26,et_q27,et_q28,et_q29,et_q2,et_q30,et_q31,et_q32,et_q33,et_q34,et_q35,et_q36,et_q37,et_q38,et_q39a,et_q39b,et_q3,et_q40,et_q41,et_q42,et_q43,et_q44,et_q45,et_q46,et_q47,et_q48,et_q49,et_q4,et_q50,et_q51,et_q52,et_q53,et_q54,et_q55,et_q56,et_q57,et_q58,et_q59,et_q5,et_q60,et_q61,et_q62,et_q63,et_q64,et_q65,et_q66,et_q67,et_q68,et_q69,et_q6,et_q70,et_q71,et_q72,et_q73,et_q74,et_q75,et_q76,et_q77,et_q78,et_q79,et_q7,et_q80,et_q81,et_q82,et_q83,et_q84,et_q85,et_q86,et_q87,et_q88,et_q89,et_q8,et_q90,et_q91,et_q92,et_q93,et_q94,et_q95,et_q96,et_q97,et_q98,et_q99,et_q9
1,complete,11702.692508220673,8111.9169999999995,3590.775508220673,1121,12,108,30,18,10,9282,2,20563,182,19715,1048,90,2,33.522,106.248,18.416,34.634,167.121,153.537,41.957,74.617,37.875,35.67,40.782,31.911,19.232,15.318,30.665,212.102,231.256,361.09,322.095,35.27,25.298,28.424,149.044,61.152,55.651,39.572,40.246,20.079,22.456,20.728,51.477,25.147,38.321,70.585,26.087,25.525,19.193,34.732,15.78,16.749,21.645,57.675,41.166,37.504,40.453,27.9,39.928,261.676,164.036,56.641,16.783,21.639,55.65,16.601,25.102,34.733,23.974,47.558,57.613,26.182,37.295,24.646,20.328,151.334,71.205,31.385,1760.646,36.887,29.944,28.435,33.936,26.624,94.149,18.856,88.384,116.561,66.084,25.996,207.954,28.22,30.675,62.322,43.364,59.036,22.35,18.806,36.944,19.97,69.957,74.617,22.665,32.172,23.686,18.614,19.788,288.754,82.755,171.351,30.236,65.134,21.835,33.115,100.879,73.7524061203003,141.60114073753357,54.23584866523743,69.45673680305481,201.18618440628052,187.09239411354065,77.6434473991394,108.87880635261536,72.95307302474976,70.0250780582428,75.48607015609741,66.62072038650513,53.7268328666687,49.520129680633545,64.93170547485352,247.4932346343994,266.4771783351898,395.5252060890198,356.46729278564453,71.12790393829346,62.12452244758606,62.511834383010864,184.0905740261078,95.53697180747986,90.52783679962158,74.38052320480347,75.05362200737,54.354989528656006,57.60788607597351,55.56837320327759,86.23582243919373,60.10892868041992,73.45673060417175,105.35254764556885,60.925811529159546,60.90694046020508,53.531285524368286,69.1703109741211,50.59821915626526,52.508559465408325,55.881348848342896,93.0739860534668,75.93396759033203,71.84985995292664,74.79153418540955,62.585392475128174,76.454265832901,296.36339378356934,199.16223454475403,92.58125615119934,51.82145142555237,55.85882592201233,90.41416192054749,50.699414014816284,59.664103746414185,69.51236295700073,58.45559620857239,81.9632556438446,93.14794301986694,60.9362907409668,72.45148134231567,58.980408906936646,55.047375202178955,186.00556993484497,105.87785196304321,65.5194137096405,1795.3281936645508,71.5362229347229,64.2304220199585,62.75013875961304,67.93403482437134,62.5184485912323,128.51413202285767,53.04696750640869,122.35282397270203,150.4690067768097,100.62194895744324,61.357009172439575,243.11637616157532,62.73980093002319,65.12959790229797,96.78406143188477,78.94095349311829,93.68602299690247,56.9542670249939,53.318007469177246,72.8521819114685,54.73850202560425,104.54343676567078,109.56174635887146,58.71464014053345,66.93574953079224,57.90037798881531,53.880467891693115,55.146775007247925,324.3533923625946,118.85669255256653,205.48033714294434,64.50200343132019,100.16177439689636,56.40812039375305,68.40884709358215,135.13137412071228
2,complete,11680.889814853668,8074.510999999999,3606.3788148536696,892,8,98,30,18,28,9282,2,5928,184,19715,1048,90,2,30.802,100.214,18.517,34.648,156.133,145.715,39.971,72.166,39.297,35.535,44.642,31.109,20.544,15.602,31.026,210.878,233.419,504.855,369.482,34.915,25.94,30.818,146.683,59.898,53.661,40.188,42.159,20.725,24.184,20.891,50.339,26.759,37.832,67.467,26.11,26.989,19.372,33.43,17.603,15.971,22.373,55.488,44.4,38.711,40.093,27.518,39.502,285.236,145.481,57.351,17.193,21.975,56.67,17.127,22.785,34.949,28.189,47.319,62.209,28.593,38.025,25.422,20.752,142.476,68.695,32.112,1526.82,31.756,28.076,31.372,33.762,25.961,90.105,18.365,85.636,112.519,71.441,25.342,188.81,28.775,29.083,59.549,41.162,56.919,24.068,18.718,35.747,20.897,66.306,75.031,22.789,34.162,23.711,17.773,18.739,375.849,78.208,149.802,31.888,63.586,21.272,34.598,98.781,66.83736443519592,134.61524391174316,54.01175808906555,69.3273446559906,190.40301299095154,182.28067564964294,74.45024633407593,106.45542860031128,74.24728298187256,71.71663975715637,80.4297125339508,66.36333179473877,55.434383153915405,49.86229753494263,65.93549633026123,245.23030519485474,268.53957962989807,539.2319045066833,404.1769332885742,70.01135349273682,60.8748083114624,65.44395804405212,182.2433934211731,94.38456583023071,88.17376160621643,75.0063865184784,77.49979996681213,55.40528345108032,59.320754528045654,56.47965216636658,85.39755606651306,62.95289134979248,73.21839833259583,102.62736511230469,62.56609320640564,61.75141668319702,54.47227597236633,68.95752739906311,52.20572376251221,50.36348819732666,58.32675528526306,89.99750065803528,80.32319593429565,73.98124527931213,75.2203266620636,62.25725436210632,76.18975281715393,320.172664642334,179.27547955513,92.2657880783081,53.548625230789185,56.72234058380127,91.68089127540588,51.190329790115356,57.19167900085449,69.75593519210815,64.00079989433289,82.45438861846924,96.66770625114441,63.403454542160034,72.39834594726562,59.69186854362488,56.58466386795044,178.26575088500977,103.3773365020752,66.91009545326233,1561.887197971344,66.82786250114441,61.99016618728638,65.76541304588318,69.8180103302002,61.90245294570923,124.75375771522522,52.43880820274353,120.25605154037476,147.90891933441162,105.78480052947998,59.63561701774597,225.0406994819641,63.85990500450134,63.55538511276245,94.26977109909058,76.17712330818176,91.36623549461365,58.81447124481201,53.843066453933716,71.00114345550537,57.28748607635498,101.54135322570801,108.55306601524353,57.86305379867554,69.7138922214508,59.057746171951294,52.21770977973938,54.491633892059326,410.22239208221436,114.57497763633728,184.41750931739807,67.30372357368469,98.56957960128784,55.19854474067688,69.12817311286926,133.0912082195282
3,failed,11463.985187768936,7871.619000000001,3592.3661877689356,1054,11,100,32,18,9,9282,2,14004,213,22103,1135,90,2,31.218,109.483,19.057,33.155,178.865,171.868,38.794,74.946,39.317,36.757,44.488,32.906,19.496,15.988,31.463,209.237,234.53,363.04,359.449,36.273,25.139,29.021,148.025,62.718,54.444,39.078,43.095,20.326,24.387,21.072,51.016,25.848,39.058,73.278,28.738,26.867,18.642,35.325,17.517,16.776,21.816,56.757,46.028,41.225,40.567,27.28,39.486,261.882,165.294,58.356,17.207,22.033,51.837,16.824,23.591,34.355,27.39,47.974,62.327,28.093,39.11,24.639,20.767,150.664,74.181,32.492,1809.914,35.582,28.578,30.047,34.602,26.247,97.89,18.513,92.296,119.109,60.817,25.049,211.218,28.281,31.021,62.968,43.428,59.749,24.306,19.952,35.867,21.265,73.889,74.34,22.146,35.243,23.506,17.917,20.75,286.714,87.54,inf,inf,inf,inf,inf,inf,67.17903113365173,144.21518659591675,53.28378200531006,67.10314393043518,212.99073338508606,206.68567276000977,74.44216275215149,110.01030206680298,74.22179317474365,71.56495332717896,79.35082459449768,67.0378646850586,55.63142132759094,50.584625482559204,65.73447394371033,245.04340171813965,269.4560811519623,396.98631525039673,394.5769817829132,71.44799184799194,58.658851623535156,63.33640146255493,182.5352988243103,97.98526501655579,89.57906460762024,73.7829282283783,78.49442744255066,56.220295667648315,59.33632516860962,55.5484254360199,85.37629008293152,60.517364263534546,74.63769102096558,109.78695845603943,63.63974332809448,62.02266263961792,53.5496392250061,70.68935036659241,51.74284768104553,52.42505979537964,56.77323246002197,92.15714812278748,81.06004762649536,76.99090313911438,75.63760113716125,61.58653497695923,74.44961619377136,297.37639904022217,199.76839327812195,93.73159146308899,52.98849034309387,55.82256007194519,86.02611494064331,51.845118045806885,58.88028120994568,68.93600487709045,61.70136070251465,83.05783748626709,97.3501136302948,61.66851878166199,73.72476625442505,58.85165238380432,56.5398473739624,186.1062285900116,110.09221506118774,67.42039656639099,1845.1245472431183,70.33603835105896,63.80521583557129,64.22358965873718,68.97697353363037,62.49717736244202,133.20232129096985,53.07050800323486,126.73720574378967,154.7613410949707,95.70898342132568,59.64246416091919,245.8625671863556,62.71330118179321,66.52595853805542,97.71660232543945,78.20415806770325,94.16660213470459,59.072108030319214,55.18364429473877,71.2308578491211,56.019747734069824,109.695631980896,109.24218726158142,56.59381699562073,71.22087335586548,58.44028401374817,52.25642943382263,55.50741147994995,321.9209885597229,122.36235904693604,204.00747680664062,,,,,
4,complete,11746.384799718857,8153.397999999999,3592.9867997188576,866,11,108,27,18,9,9282,2,3804,130,28485,1068,90,2,32.182,105.932,19.584,33.688,162.854,152.243,30.737,76.547,37.801,36.75,32.463,31.479,20.083,15.463,30.853,210.316,233.361,334.047,537.321,34.671,24.177,29.16,151.836,61.879,54.653,38.461,41.025,18.987,23.835,20.599,51.712,25.606,38.018,70.76,25.845,26.287,19.004,33.931,15.267,15.703,21.546,55.193,35.041,37.235,40.344,27.718,39.991,259.535,169.264,56.114,17.092,21.854,38.786,16.792,26.26,33.945,28.296,46.825,61.789,27.557,23.671,24.631,19.926,146.875,72.303,31.912,1668.682,33.047,30.031,29.085,34.032,26.318,96.327,18.869,88.886,117.932,61.24,26.181,205.202,28.691,30.477,60.345,43.977,58.932,22.372,19.071,36.185,20.791,69.518,75.52,22.277,32.481,24.258,17.946,19.586,291.532,81.39,173.661,29.11,65.397,21.861,34.699,101.874,67.72114038467407,140.31798577308655,54.226412296295166,68.13950729370117,197.4142861366272,187.09627556800842,64.73084568977356,111.59197664260864,72.31260871887207,71.22378015518188,68.07024264335632,66.59463477134705,55.23433756828308,50.07006287574768,66.11457896232605,246.11340022087097,267.10272192955017,368.95885944366455,572.7550466060638,69.42380833625793,59.224987745285034,63.37905716896057,186.30168414115906,96.24425292015076,88.24753594398499,73.63119101524353,76.7239294052124,54.45048475265503,58.15649962425232,56.429346561431885,86.576491355896,60.494874715805054,72.67527437210083,107.05061483383179,59.63499331474304,61.17488098144531,54.18417406082153,68.80926728248596,50.12990427017212,49.85844135284424,56.22231721878052,89.64808320999146,69.82097959518433,72.0546224117279,76.30642342567444,62.240838050842285,74.72654032707214,294.2397656440735,203.62144112586975,90.28810548782349,53.150774002075195,56.75861740112305,73.69694328308105,51.17866539955139,61.69273328781128,68.99960541725159,63.22296643257141,81.58867907524109,96.80908393859863,62.31254982948303,58.344724893569946,58.97248411178589,54.307594537734985,182.32005953788757,108.23493242263794,66.20383286476135,1702.8464286327362,67.28767371177673,65.24574112892151,64.1695511341095,68.7001485824585,62.32137441635132,130.77312898635864,54.81081771850586,124.79950189590454,153.9185347557068,95.12365508079529,61.12173843383789,241.0821566581726,64.30215549468994,64.85209250450134,95.68408155441284,79.04221987724304,93.74262642860413,55.98577332496643,53.94058179855347,70.58212685585022,55.89043092727661,104.35760593414307,108.96627140045166,57.917635917663574,67.27827453613281,58.879414796829224,52.61623239517212,55.1247501373291,326.3050014972687,116.45208930969238,208.86482167243958,63.21993041038513,100.67312669754028,57.29478597640991,70.03710508346558,136.62023186683655
5,complete,11626.141045808792,8027.905999999997,3598.235045808795,848,11,108,27,18,9,9282,2,991,130,22103,1135,90,2,31.842,108.232,18.618,32.739,164.391,150.467,33.574,76.312,38.163,35.015,31.696,30.961,19.719,16.042,30.712,211.419,236.184,343.658,358.886,35.944,25.91,26.795,152.161,62.035,55.118,39.66,39.859,20.006,22.572,20.126,50.876,25.622,39.784,73.499,27.834,26.2,18.598,34.817,18.097,15.824,21.926,54.628,32.275,40.841,39.319,27.287,39.982,265.559,167.372,57.673,17.667,21.48,37.012,16.479,25.552,34.636,28.575,49.09,57.675,28.519,23.745,24.956,20.635,145.534,72.879,31.98,1705.42,32.436,29.494,27.735,34.459,24.855,93.704,18.382,89.555,118.033,62.214,25.161,202.53,28.299,29.194,61.381,40.972,60.02,22.282,18.121,35.931,20.068,71.731,75.845,21.842,32.539,23.508,17.707,18.964,298.485,80.204,170.745,29.5,65.022,21.364,34.191,102.77,67.71915769577026,142.91616892814636,52.62056350708008,68.07353806495667,199.07188391685486,185.65462803840637,67.77610182762146,111.09017014503479,72.87123084068298,70.22062683105469,68.18800377845764,65.59585309028625,54.57721161842346,50.88861441612244,66.19838070869446,245.9146339893341,271.09515953063965,378.7915139198303,394.40106534957886,69.7175703048706,60.809831619262695,61.34589695930481,186.74258661270142,96.90359258651733,89.0712354183197,74.05968117713928,75.66110110282898,55.96428465843201,56.87082576751709,55.57962226867676,86.15130591392517,60.07613658905029,74.19734764099121,109.01535892486572,63.525787353515625,61.05637001991272,52.91666841506958,69.13384699821472,52.397106885910034,50.381590127944946,57.178399085998535,88.99131846427917,66.84143233299255,76.02465152740479,74.77444243431091,62.376582622528076,76.21928644180298,300.5825865268707,203.57480430603027,91.73307919502258,53.02060508728027,57.57551050186157,72.13127756118774,51.022900342941284,60.233752965927124,69.84506750106812,63.88755011558533,83.43226170539856,93.15451502799988,62.34751629829407,58.951966762542725,60.095659255981445,56.00006365776062,180.32401728630066,108.59969711303711,67.38050985336304,1741.2674696445465,67.13961982727051,65.43353009223938,62.71174931526184,69.09760999679565,60.80834221839905,128.842955827713,53.097320795059204,125.07461166381836,151.95431113243103,96.62126874923706,59.64923977851868,237.95797038078308,61.69026255607605,64.04428458213806,96.47244071960449,75.18370223045349,93.99441361427307,56.98118734359741,53.80612254142761,71.18428182601929,54.71313786506653,106.01306772232056,111.70082211494446,56.85691571235657,68.02345299720764,57.62778425216675,51.88614892959595,53.55037331581116,333.7508964538574,114.02711272239685,205.23341584205627,64.5201621055603,100.19700050354004,57.10302209854126,68.78218507766724,137.59972476959229
6,complete,11546.109228134155,7932.981999999998,3613.127228134157,892,14,116,23,18,28,9282,2,4397,184,12844,1048,159,2,29.377,104.53,18.889,35.058,158.692,144.853,41.935,77.287,38.239,36.475,43.805,31.635,19.068,15.627,31.196,218.587,241.759,339.711,301.262,35.757,24.994,29.796,152.35,62.217,55.837,40.443,42.55,19.999,23.639,19.937,47.985,26.446,38.726,68.253,26.39,25.189,18.579,34.752,19.048,16.887,22.308,55.892,46.031,39.2,40.095,28.406,40.074,255.206,147.673,56.904,16.989,21.399,58.924,17.237,29.084,34.745,28.246,46.483,57.763,28.989,38.87,25.376,20.391,149.519,70.412,32.637,1650.392,31.645,27.562,30.214,33.666,26.933,88.869,18.436,86.145,116.468,65.196,26.152,201.66,29.016,29.64,62.723,40.431,58.098,24.188,18.926,36.514,20.7,66.831,80.931,23.062,33.277,24.205,17.922,19.599,281.886,79.433,150.621,32.507,65.882,22.199,35.58,108.861,65.8066976070404,139.29623293876648,52.9733145236969,69.99741458892822,194.7342710494995,179.87975096702576,76.96121716499329,111.95579743385315,73.38361382484436,71.3287935256958,79.08250212669373,67.54968428611755,53.55256772041321,49.80199360847473,66.74830055236816,254.56764388084412,275.6436767578125,374.6689622402191,336.42378973960876,70.64858174324036,61.0451717376709,64.7958254814148,187.339026927948,98.47693920135498,90.62739086151123,75.7221450805664,77.64806509017944,54.321144342422485,58.15179705619812,54.688748598098755,82.7881088256836,61.72295665740967,74.36396598815918,103.59618353843689,62.12769389152527,60.12311911582947,53.6240668296814,69.79752826690674,53.98529887199402,52.36224913597107,57.72131967544556,91.20936107635498,81.36986589431763,74.7268328666687,74.79505562782288,63.99009370803833,74.52026510238647,291.55669116973877,182.6108362674713,92.90271639823914,51.750582218170166,55.972121238708496,95.20163655281067,51.984976291656494,63.660969972610474,69.92101883888245,62.652655839920044,80.68912625312805,92.06273913383484,64.64112520217896,73.98791337013245,60.78179216384888,55.6445095539093,183.97422051429749,105.51621794700623,67.29087400436401,1685.2193536758423,66.25304317474365,63.24362063407898,64.51491475105286,67.97127366065979,63.38590908050537,123.68504619598389,53.70445418357849,120.86161231994629,151.72164940834045,100.48504638671875,60.63662791252136,236.33652520179749,65.02405405044556,64.17810487747192,98.30805826187134,74.39666557312012,94.20070314407349,59.68676280975342,53.3500759601593,71.87528371810913,54.92758059501648,102.26096177101135,117.22381448745728,59.59626126289368,67.95985889434814,58.41112303733826,52.5244836807251,55.37332892417908,316.87197279930115,115.39038443565369,184.95677518844604,67.1278817653656,100.38618350028992,56.987431049346924,69.56335377693176,144.05967712402344
7,complete,11636.687039613724,8023.621999999999,3613.0650396137244,891,11,98,30,18,12,9282,2,1081,184,21956,1048,90,2,30.937,103.895,18.59,33.945,163.362,151.71,44.195,73.45,38.027,35.684,40.497,30.453,19.759,15.747,31.463,207.674,232.884,379.303,341.147,35.314,24.307,27.925,148.297,61.183,55.594,38.883,40.068,20.425,23.575,20.851,51.923,26.19,39.389,69.859,26.261,26.871,19.116,34.018,17.19,17.089,21.897,57.778,45.266,35.991,40.278,27.612,39.803,265.912,163.303,55.875,17.22,21.391,49.46,17.126,23.495,33.656,27.288,44.867,58.021,28.055,40.627,24.739,20.606,142.601,70.224,31.811,1657.557,34.671,28.3,32.271,33.562,25.624,91.099,18.139,86.481,115.223,63.319,25.871,200.893,28.284,28.911,60.539,43.35,58.006,22.799,18.759,36.713,20.039,68.029,74.323,21.886,31.695,23.422,18.143,19.583,308.222,81.546,172.832,31.471,64.125,22.352,33.786,99.845,67.20288395881653,138.3463294506073,52.74209976196289,68.54067015647888,198.43450474739075,187.61661219596863,78.71303510665894,107.73949575424194,72.78185701370239,71.78728365898132,75.66719603538513,65.43675065040588,54.77578806877136,50.20219111442566,66.67615866661072,242.529643535614,268.5448076725006,414.7565851211548,376.1225779056549,70.26752281188965,58.98585772514343,63.31671404838562,184.0319664478302,96.8107681274414,90.65812873840332,73.93897318840027,74.58891105651855,55.75646352767944,60.02338624000549,56.781414270401,87.68324613571167,61.650914669036865,74.63363337516785,105.69748210906982,62.07469844818115,61.532862424850464,53.54396843910217,68.99862837791443,53.503957748413086,52.8445770740509,57.39736580848694,92.33193635940552,80.44198107719421,70.36914157867432,75.22374820709229,62.24544095993042,75.42213273048401,300.9232089519501,198.01439023017883,90.37269568443298,52.073965072631836,56.87099099159241,83.93628668785095,52.4803147315979,57.91766691207886,68.30113625526428,61.6961932182312,79.71166944503784,92.5245566368103,62.866873264312744,76.02490448951721,59.18284583091736,55.37022614479065,177.5998876094818,105.41952562332153,66.28073143959045,1692.863438129425,70.71330285072327,62.39665222167969,68.1486918926239,68.99353003501892,62.27476239204407,125.87865328788757,53.1252167224884,121.0129885673523,149.9782087802887,98.83798623085022,60.36217141151428,236.41901898384094,62.74788570404053,63.54304885864258,94.85043406486511,79.04432535171509,92.22526931762695,57.921793699264526,53.20853090286255,71.8369255065918,55.051708698272705,102.7972960472107,110.45198345184326,56.47136664390564,66.53831005096436,59.30657505989075,53.05401539802551,55.19725203514099,342.7160985469818,117.25132822990417,207.2740616798401,66.73606014251709,99.04549288749695,57.815385818481445,68.3821473121643,135.27324628829956
8,complete,12042.553065299988,8426.601999999999,3615.951065299989,1113,14,108,27,18,9,9282,2,11929,178,22103,1135,90,2,30.458,110.153,19.181,33.294,168.583,151.335,40.856,76.707,38.98,36.706,44.646,31.391,19.027,15.654,31.218,212.343,236.879,507.378,333.453,35.72,26.12,29.493,153.186,64.259,56.08,39.259,41.327,20.26,22.81,20.145,52.306,25.679,39.149,74.891,26.079,25.324,18.909,34.757,19.322,16.296,22.493,57.07,43.387,41.624,42.383,28.923,40.477,286.063,170.154,58.383,16.892,21.913,56.343,16.877,27.291,35.333,26.068,48.969,58.734,25.775,39.599,24.958,20.881,151.534,73.526,31.779,1827.019,31.85,29.151,27.773,34.505,26.187,95.652,18.592,92.451,120.125,62.545,26.233,208.336,28.288,28.295,63.138,44.709,59.415,22.731,19.128,36.368,20.311,72.686,76.802,22.247,33.887,23.604,18.323,18.844,281.537,80.579,173.607,30.451,64.972,22.305,33.386,103.528,66.6668770313263,144.3513581752777,54.2168447971344,68.24516677856445,204.5179362297058,186.82619261741638,74.90026545524597,110.85373401641846,75.45066547393799,70.61509776115417,81.3170166015625,67.42472386360168,53.10006523132324,51.27560591697693,66.45921874046326,246.53813314437866,273.71493268013,542.8910098075867,367.925377368927,70.8978180885315,62.457985639572144,65.31609058380127,188.01451587677002,100.14905142784119,90.09754347801208,74.5025680065155,75.63363432884216,54.66079902648926,58.44054436683655,54.69131016731262,87.40124702453613,60.192105531692505,73.91312646865845,109.83981776237488,61.44677662849426,59.981070041656494,53.79821586608887,69.09548425674438,54.877567768096924,50.7202582359314,57.774505853652954,92.49533414840698,78.34469890594482,76.96234631538391,77.69735908508301,63.485708713531494,75.07851099967957,320.41759157180786,206.39870929718018,92.05724430084229,53.23211860656738,56.72583484649658,92.15145325660706,52.7059690952301,61.6035099029541,71.4264965057373,60.981157541275024,84.38478970527649,93.21204805374146,62.66155958175659,75.50686454772949,60.827505350112915,56.869468688964844,187.32695364952087,108.44869017601013,67.56459641456604,1861.6627218723297,65.85481786727905,64.00055932998657,62.759021282196045,69.72749972343445,62.07730960845947,131.0837528705597,55.232420206069946,128.14224410057068,156.2435257434845,97.81873106956482,62.29678463935852,243.49009490013123,63.19344615936279,63.42375564575195,97.63363003730774,78.9175033569336,95.15414929389954,57.145267724990845,54.67086458206177,71.38957691192627,54.80190443992615,108.06520247459412,111.39573049545288,57.86197066307068,68.34241580963135,58.333176612854004,54.137747049331665,53.281437397003174,315.73812913894653,114.88939094543457,208.47969579696655,64.60497665405273,98.86279439926147,56.211183071136475,67.86835670471191,138.00122618675232
9,complete,11543.039649009705,7953.995000000001,3589.044649009704,617,12,116,29,17,12,2925,2,5592,140,25237,1069,128,2,29.35,105.777,19.599,34.663,165.032,152.691,34.22,76.292,38.254,34.957,28.725,31.576,19.586,16.109,30.666,210.939,235.229,345.38,386.227,35.167,24.605,29.542,152.575,61.713,54.385,39.668,41.801,20.066,23.202,19.666,49.744,24.444,38.263,70.766,29.056,25.584,18.113,33.878,17.996,16.809,21.77,55.233,34.34,37.806,39.255,27.494,39.82,258.628,162.655,57.434,17.472,20.781,36.578,17.091,23.592,34.068,27.777,48.649,61.714,28.749,24.613,25.288,20.276,152.282,73.134,31.678,1619.883,35.324,27.955,31.097,35.022,25.506,90.6,17.492,87.153,114.811,61.287,25.833,205.591,28.589,30.223,60.078,43.73,58.807,23.634,18.435,35.464,20.75,69.334,76.365,21.455,32.603,22.721,18.016,18.711,288.304,83.26,171.054,30.182,63.741,22.156,34.315,104.022,65.05955505371094,141.67870903015137,54.46879029273987,70.00458526611328,199.6156713962555,188.92479991912842,69.67321801185608,111.52142262458801,73.28938174247742,69.75165486335754,63.054394245147705,66.0187599658966,53.94316077232361,50.6045880317688,66.23830986022949,245.96744871139526,270.9043092727661,380.7670316696167,421.08085536956787,70.47744917869568,59.24574375152588,64.33051896095276,187.3803608417511,95.34852886199951,89.03466272354126,74.37383937835693,76.75966501235962,55.6780641078949,58.0408411026001,53.80281162261963,84.24256539344788,58.97503614425659,74.13725733757019,105.66051864624023,63.05881428718567,59.66713905334473,52.775821924209595,68.52564811706543,52.79736852645874,51.696250915527344,56.060524702072144,89.7917058467865,69.35317754745483,72.81404089927673,74.32094120979309,62.40375256538391,74.93117117881775,293.2635235786438,196.67446064949036,92.24482941627502,52.82072687149048,56.460848808288574,70.73529028892517,52.02207159996033,57.90521693229675,68.43955421447754,62.80339574813843,84.36348795890808,96.41675567626953,63.48787307739258,60.195051193237305,59.56397199630737,55.09524583816528,188.00597405433655,109.59318137168884,67.53478121757507,1655.5741651058197,71.2534065246582,62.615060329437256,65.49735236167908,69.53362989425659,61.55680704116821,124.94504451751709,52.073893547058105,122.35875058174133,149.18554282188416,96.08565759658813,60.31589984893799,241.2361409664154,63.12954831123352,64.24293804168701,94.98527193069458,78.7255506515503,92.52815008163452,58.5247905254364,52.83641195297241,70.06609606742859,55.452083110809326,104.35583591461182,110.23445749282837,55.74724221229553,67.02559328079224,57.15123200416565,52.36703968048096,53.738991498947144,323.2539110183716,118.17186164855957,205.4935257434845,64.65950155258179,98.08963823318481,56.938825368881226,69.11123824119568,138.100084066391
